Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN Decoded,Serial Number,Make,Make - Unknown,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Driver / Operator Type,Automation Feature Version,Automation Feature Version CBI,Automation System Engaged?,Engagement Status,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Internal Process Review,Source - NHTSA VOQ,Source - Other - See Narrative,Source - Other Entity,Source - State or Other Agency,Incident Date,Incident Date - Unknown,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Zip Code,Roadway Type,Roadway-Degraded Surface,Roadway-Missing/Degraded Marking,Roadway-No Unusual Conditions,Roadway-Other-See Narrative,Roadway-Traffic Incident,Roadway-Unknown,Roadway-Wet Surface Condition,Roadway-Work Zone,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Partly Cloudy,Weather - Fog/Smoke/Haze,Weather - Rain,Weather - Severe Wind,Weather - Dust Storm,Weather - Severe Hurricane,Weather - Structure-Indoor,Weather - Unk - See Narrative,Crash With,Highest Injury Severity Alleged,CP Pre-Crash Movement,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,Any Air Bags Deployed?,Was Any Vehicle Towed?,Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Investigating Agency,Investigating Agency - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
13781-11678,1,"Tesla, Inc.",5-Day,,,SEP-2025,7SAYGDEE8TF,Y,,TESLA, ,Model Y, ,2026, ,360a1827014a4f2,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,SEP-2025, ,15:04, ,ffe0fbae98334b9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , , , , ,Y, , , , ,Y, , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,25, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11677,1,"Tesla, Inc.",5-Day,,,SEP-2025,5YJYGDEF9LF,Y,,TESLA, ,Model Y, ,2020, ,f685d24e6f0339d,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,SEP-2025, ,20:05, ,94bb1367829e3e7,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , , ,Y, , , ,Y, , ,Y, , , , , ,"Other, see Narrative",Unknown,Unknown, , , , , , , , , , ,Y,"Other, see Narrative","Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11676,1,"Tesla, Inc.",5-Day,,,SEP-2025,5YJYGDEE4MF,Y,,TESLA, ,Model Y, ,2021, ,da921d98e1bc25f,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,SEP-2025, ,13:12, ,1029a5425df2d3f,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,69, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11675,1,"Tesla, Inc.",5-Day,,,SEP-2025,7SAYGDEE5RF,Y,,TESLA, ,Model Y, ,2024, ,91385db2e5e3d8e,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,SEP-2025, ,12:45, ,4200b7e329e2252,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , , , , ,Y, , , , ,Y, , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,21, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11674,1,"Tesla, Inc.",5-Day,,,SEP-2025,5YJ3E1EB5PF,Y,,TESLA, ,Model 3, ,2023, ,a243d4ccb200bf6,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,SEP-2025, ,15:31, ,3d3a1dd35f4e338,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,49, , ,Y, ,Y, ,Y, , , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
540-11665,1,"General Motors, LLC",5-Day,,,SEP-2025,1GYS4GKL3MR,Y,,CADILLAC, ,Escalade, ,2021, ,71f4f65cb5f28c5,Consumer,level 2, ,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,SEP-2025, ,04:01, ,96e4cb0747893db,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Subject Vehicle - All Belted,84, , ,Y, , ,Y, , , ,Y, , ,Y, ,Y, , , , , ,,Y,Yes, ,"On September [XXX], 2025, a Cadillac Escalade was traveling southbound on [XXX] in Prospect Hill, North Carolina, with Super Cruise engaged and active.  Crash data indicated frontal, side and rollover impacts occurred that deployed the airbags and front seat belt pretensioners.  The driver was wearing a seat belt at the time of the crash.  The cause of the impacts remains undetermined.  Telematics data shows that Super Cruise was ""engaged and active"" 28 seconds before the crash and changed to ""Disabled/Not Ready"" 24 seconds before the crash due to driver take over.", 
540-11647,1,"General Motors, LLC",5-Day,,,SEP-2025,1GNEVJRS9SJ,Y,,CHEVROLET, ,Traverse, ,2025, ,8f4f2343b43c870,Consumer,Level 2, ,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,SEP-2025, ,08:36, ,0ab346be8d1f1ca,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Proceeding Straight,"Yes Subject Vehicle, No Crash Partner",Unknown,Subject Vehicle - All Belted,80, , , , , , , , , ,Y, , ,Y, ,Y, , ,Y, , ,,Y,Yes, ,"On September [XXX], 2025, a Chevrolet Traverse was traveling eastbound on [XXX] in Waynesville, Missouri, with Super Cruise engaged and active.  Crash data indicated a frontal impact occurred that deployed the driver airbag and front seat belt pretensioners.  The driver was wearing a seat belt at the time of the crash.  According to OnStar audio recordings, the vehicle allegedly hit the median.  Telematics data shows that Super Cruise was ""engaged and active"" and changed to ""Disabled/Not Ready"" 22 seconds before the crash due to driver takeover.", 
1306-11630,1,Toyota Motor Engineering & Manufacturing,5-Day,,,SEP-2025,3TYKD5HN6RT,Y,,TOYOTA, ,Tacoma, ,2024, ,875421a2d143bc4,Consumer,TSS 3.0, ,ADAS,Alleged Engaged,, ,Y, , , , , , , , , , ,AUG-2025, ,11:17, ,485aa415245e032,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],Intersection, , , , , , , ,Y,Y, , , , , , , , , , ,Passenger Car,Minor W/O Hospitalization,Unknown, , , , , , , , , , ,Y,"Other, see Narrative","Yes Subject Vehicle, Unknown Crash Partner","Yes Subject Vehicle, Unknown Crash Partner",Subject Vehicle - All Belted,,Y, , , , , ,Y, , , , , , , , ,Y, , , , ,,Y,"Unknown, see Narrative", ,"On September [XXX], 2025, Toyota received an initial contact from the owner and driver of a vehicle involved in the crash. The driver described that ""lane assist"" was engaged leading up to the crash event, and alleged that while driving on a highway, the car's ""lane assist"" pulled their vehicle over into a turning lane side swiping another vehicle causing the subject vehicle to roll over onto the passenger side and slide. As a result of the crash, the driver alleged that: the airbags deployed there was damage to the left front of vehicle the driver experiences back and neck but has not received medical treatment and the vehicle was towed away from the scene.
On September 9, 2025, after additional review of available information indicated that the driver alleged that the cruise control ""believed to be on"" at the time of the incident, Toyota decided to submit this report.", 
12381-11624,1,"Daimler Trucks North America, LLC",5-Day,,,SEP-2025,3AKJHTDV2SS,Y,,FREIGHTLINER, ,Cascadia, ,2025, ,d1e6193160f6c22,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , ,Y, , , , , , , ,SEP-2025, ,04:03, ,9001d09cb13401d,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,Property Damage. No Injured Reported,,,,,,,,,,,,,Proceeding Straight,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,68, , , , , , , , , , , ,Y, , ,Y, ,Y, , , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"On September 4, 2025, Daimler Truck North America (DTNA) was notified of an incident that occurred September [XXX], 2025 involving a 2025 Freightliner Cascadia traveling on Southbound [XXX] near [XXX] in Cheyenne, Wyoming involving a single vehicle event with property damage. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11646,1,"Tesla, Inc.",5-Day,,,SEP-2025,7SAYGDEE0PF,Y,,TESLA, ,Model Y, ,2023, ,6917f558dfcfb52,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,SEP-2025, ,20:11, ,7d9bcd52c491998,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11645,1,"Tesla, Inc.",5-Day,,,SEP-2025,7SAXCDE54NF,Y,,TESLA, ,Model X, ,2022, ,68bd34cef67c526,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,SEP-2025, ,04:38, ,ddb12f10efe25db,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , ,Y, , , , , , , , , , ,Pickup Truck,Unknown,Proceeding Straight, , ,Y, , ,Y, , ,Y, , ,Proceeding Straight,"Yes Subject Vehicle, Yes Crash Partner",Unknown,Unknown,22, ,Y, , , , , , ,Y, , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11644,1,"Tesla, Inc.",5-Day,,,SEP-2025,7SAYGDED1RF,Y,,TESLA, ,Model Y, ,2024, ,c0a2739802dc80c,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,AUG-2025, ,00:47, ,ad5847869bda668,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,,Y, , , , , , , , , , ,Y, , , , , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11643,1,"Tesla, Inc.",5-Day,,,SEP-2025,7SAYGDED2RF,Y,,TESLA, ,Model Y, ,2024, ,49497a1da7a8cf2,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,AUG-2025, ,17:47, ,8986782877234f5,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,,Y, , , , , , , , , , ,Y, , ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11641,1,"Tesla, Inc.",5-Day,,,SEP-2025,7SAYGDED4RF,Y,,TESLA, ,Model Y, ,2024, ,d006e89704d74de,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, ,Y, , , , , , , , , , ,AUG-2025, ,02:57, ,5177a6e9cb6800b,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , , ,Y, , , , , , ,Y, , , , , ,Other Fixed Object,Minor W/ Hospitalization,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, No Crash Partner",Unknown,Unknown,,Y,Y, ,Y,Y, ,Y,Y, ,Y, , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11640,1,"Tesla, Inc.",5-Day,,,SEP-2025,7SAYGDEE9SA,Y,,TESLA, ,Model Y, ,2025, ,2d6b4ce855e8a9d,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,AUG-2025, ,13:39, ,313909eb394fabe,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,,Y, , , , , , , , , , ,Y, , ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11639,1,"Tesla, Inc.",5-Day,,,SEP-2025,7SAYGDEEXTF,Y,,TESLA, ,Model Y, ,2026, ,774a5a56bee62e9,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,AUG-2025, ,23:37, ,02c259718abc37e,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , ,Y, , , , , , , , , , ,Passenger Car,Unknown,Proceeding Straight, , ,Y, , ,Y, , ,Y, , ,Proceeding Straight,"Yes Subject Vehicle, No Crash Partner","Yes Subject Vehicle, Unknown Crash Partner",Unknown,6, ,Y, , , , , , ,Y, , , , , ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11638,1,"Tesla, Inc.",5-Day,,,SEP-2025,7SAYGAEE7PF,Y,,TESLA, ,Model Y, ,2023, ,520cd8a4b256379,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,AUG-2025, ,18:42, ,b2b4afabeee1b13,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,12, , , , , , , , , , , ,Y, , ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11642,1,"Tesla, Inc.",5-Day,,,SEP-2025,7SAYGDEF7NF,Y,,TESLA, ,Model Y, ,2022, ,d655f8ea7478e75,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,AUG-2025, ,04:52, ,0039757e8e9088d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, No Crash Partner",Unknown,Unknown,69, , ,Y,Y,Y, ,Y, , ,Y,Y, , , , , ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
1243-11628,1,"Subaru of America, Inc.",5-Day,,,SEP-2025,JF2GUABC5RH,Y,,SUBARU, ,Crosstrek, ,2024, ,7e9857f2eede81e,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Alleged Engaged,, ,Y, , , , , , , , , , ,AUG-2025, ,10:00, ,5c3ca449d7baf5e,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , ,Y, , , , , , , , , , ,Pole / Tree,Minor W/ Hospitalization,,,,,,,,,,,,,Making Left Turn,"No Subject Vehicle, Unknown Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,,Y, , , , , ,Y, , , , , , , , , , , , ,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
855-11626,1,"Mercedes-Benz USA, LLC",5-Day,,,SEP-2025,W1KEG1CB5RF,Y,,MERCEDES-BENZ, ,EQE-Class Sedan, ,2024, ,5b8c77f8945b7e9,Consumer,Distronic+ with Active Steering Assist, ,ADAS,Alleged Engaged,, ,Y,Y, , , , , , , , , ,AUG-2025, ,01:21, ,a967ef6a578bd62,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,No Injured Reported,,,,,,,,,,,,,"Other, see Narrative","Yes Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,,Y, , , , , , , , , , ,Y, , ,Y,Y, , , , ,,Y,"Unknown, see Narrative", ,"The subject MY 2024 Mercedes-Benz EQE 350 4MATIC is equipped with L2 ADAS DISTRONIC Plus with Active Steering Assist and was being driven on August [XXX], 2025, at 1:21 am in the far left lane on [XXX] north in Dallas, Texas.
The driver spoke with the Mercedes-Benz USA (""MBUSA"") Customer Care Center (""CCC"") on September 4, 2025, and alleged that the vehicle steering ""jerked left while in self-driving mode"". The driver further alleged that she ""tried to get it back on track"" but that the vehicle ""crashed into the wall"" on the left side of the roadway. The driver stated that the airbags on the left side of the vehicle deployed. The vehicle was towed to a collision center affiliated with a local Mercedes-Benz dealership. The driver did not report any injuries.
In accordance with the requirements of the NHTSA ADAS SGO, MBUSA is submitting this 5-day incident report. 
This narrative summary is based entirely on the customer's description and allegations. MBUSA has not confirmed or verified this account or any of the customer's allegations and has initiated further investigation into the alleged incident.", 
540-11620,1,"General Motors, LLC",5-Day,,,SEP-2025,1GYS4MKL3NR,Y,,CADILLAC, ,Escalade ESV, ,2022, ,f449df7cb57354c,Consumer,Level 2, ,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,SEP-2025, ,19:40, ,c3c78e18d1810f1,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,"Other, see Narrative",No Injured Reported,Unknown, , , , , , , , , , ,Y,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Subject Vehicle - All Belted,64, , ,Y, , , , , , , , , ,Y, ,Y, , ,Y, , ,,Y,Yes, ,"On September [XXX], 2025, a Cadillac Escalade ESV was traveling northbound on [XXX] in Minnetonka, Minnesota, with Super Cruise engaged and active.  Crash data indicated a side impact occurred that deployed the side airbag and seat belt pretensioners.  The driver was wearing a seat belt at the time of the crash.  According to OnStar audio recordings, the vehicle was struck on the left side by another vehicle, and no injuries were noted.  Telematics data shows that Super Cruise was 'engaged and active' and changed to ""Disabled/Not Ready"" 6 seconds before the crash due to driver applied steering torque and braking.", 
13781-11613,1,"Tesla, Inc.",5-Day,,,SEP-2025,5YJ3E1EC0NF,Y,,TESLA, ,Model 3, ,2022, ,987ca6e0958c3d1,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,AUG-2025, ,22:31, ,0d6a0d69eeeab6d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,81, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11616,1,"Tesla, Inc.",5-Day,,,SEP-2025,7SAYGDEE0NA,Y,,TESLA, ,Model Y, ,2022, ,07d30837a5d47ce,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,AUG-2025, ,23:45, ,b8cf59e4ff065c4,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11615,1,"Tesla, Inc.",5-Day,,,SEP-2025,5YJ3E1EA8PF,Y,,TESLA, ,Model 3, ,2023, ,d7977b443484617,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,AUG-2025, ,15:58, ,80679922c8a98b1,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , , , , ,Y, , , , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, No Crash Partner",Unknown,Unknown,66, , ,Y, ,Y, ,Y, , , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
